ids,context_name,context_typology,chronology,funerary_function,context_id,Morphology,Functional_class,Region
QTRR_FNTNL_0995,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_0996,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 2,Etruria
QTRR_FNTNL_0997,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_0998,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_0999,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1000,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1001,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1002,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1003,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1004,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1005,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 2,Etruria
QTRR_FNTNL_1006,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1007,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1008,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1009,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1010,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 2,Etruria
QTRR_FNTNL_1011,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1012,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1013,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1014,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1015,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1016,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1017,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1018,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1019,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1020,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1021,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1022,Quattro Fontanili,Funerary,EIA2,Grave good,531,,,Etruria
QTRR_FNTNL_1023,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1024,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1025,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1026,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1027,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1028,Quattro Fontanili,Funerary,EIA2,Grave good,531,,,Etruria
QTRR_FNTNL_1029,Quattro Fontanili,Funerary,EIA2,Grave good,531,,,Etruria
QTRR_FNTNL_1030,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1031,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1032,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1033,Quattro Fontanili,Funerary,EIA2,Grave good,531,,,Etruria
QTRR_FNTNL_1034,Quattro Fontanili,Funerary,EIA2,Grave good,531,,,Etruria
QTRR_FNTNL_1035,Quattro Fontanili,Funerary,EIA2,Grave good,531,,,Etruria
QTRR_FNTNL_1036,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1037,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1038,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1039,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1040,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1041,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1042,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 2,Etruria
QTRR_FNTNL_1043,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1044,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1045,Quattro Fontanili,Funerary,EIA1,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1046,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1047,Quattro Fontanili,Funerary,EIA1,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1048,Quattro Fontanili,Funerary,EIA1,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1049,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1050,Quattro Fontanili,Funerary,EIA1,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1051,Quattro Fontanili,Funerary,EIA1,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1052,Quattro Fontanili,Funerary,EIA1,Grave good,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1053,Quattro Fontanili,Funerary,EIA1,Grave good,531,,,Etruria
QTRR_FNTNL_1054,Quattro Fontanili,Funerary,EIA1,Grave good,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1055,Quattro Fontanili,Funerary,EIA1,Grave good,531,,,Etruria
QTRR_FNTNL_1056,Quattro Fontanili,Funerary,EIA1,Grave good,531,,,Etruria
QTRR_FNTNL_1057,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1058,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1059,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1060,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1061,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1062,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1063,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1064,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1065,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1066,Quattro Fontanili,Funerary,EIA1,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1067,Quattro Fontanili,Funerary,EIA1,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1068,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1069,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1070,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1071,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1072,Quattro Fontanili,Funerary,EIA1,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1073,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1074,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1075,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1076,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1077,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1078,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1079,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1080,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1081,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1082,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1083,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1084,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1085,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1086,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1087,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1088,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1089,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1090,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1091,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1092,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1093,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1094,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1095,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1096,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1097,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1098,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1099,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1100,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1101,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1102,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1103,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1104,Quattro Fontanili,Funerary,EIA1,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1105,Quattro Fontanili,Funerary,EIA1,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1106,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1107,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1108,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1109,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1110,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1111,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1112,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 2,Etruria
QTRR_FNTNL_1113,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1114,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1115,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1116,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1117,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1118,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1119,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1120,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1121,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 4,Etruria
QTRR_FNTNL_1122,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1123,Quattro Fontanili,Funerary,EIA2,Grave good,531,,,Etruria
QTRR_FNTNL_1124,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1125,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1126,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1127,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1128,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1129,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1130,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1131,Quattro Fontanili,Funerary,EIA2,Grave good,531,Closed shape,Class 2,Etruria
QTRR_FNTNL_1132,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1133,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1134,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1135,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1136,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1137,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1138,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1139,Quattro Fontanili,Funerary,EIA1,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1140,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1141,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1142,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1143,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1144,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1145,Quattro Fontanili,Funerary,EIA2,Grave good,531,Open shape,Class 2,Etruria
QTRR_FNTNL_1146,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1147,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1148,Quattro Fontanili,Funerary,EIA1,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1149,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1150,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1151,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1152,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QTRR_FNTNL_1153,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1154,Quattro Fontanili,Funerary,EIA2,Cover,531,Open shape,Class 1,Etruria
QTRR_FNTNL_1155,Quattro Fontanili,Funerary,EIA2,Urn,531,Closed shape,Class 3,Etruria
QUIR_0001,Quirinale,Funerary,EIA2,Grave good,604,Open shape,Class 2,Latium
QUIR_0002,Quirinale,Funerary,EIA2,Grave good,604,Open shape,Class 2,Latium
QUIR_0003,Quirinale,Funerary,EIA2,Grave good,604,Open shape,Class 2,Latium
QUR_DEP_VOT_0001,Quirinale - deposito votivo,Cultual,EIA2,,603,Open shape,Class 2,Latium
QUR_DEP_VOT_0002,Quirinale - deposito votivo,Cultual,EIA2,,603,Open shape,Class 2,Latium
QUR_DEP_VOT_0003,Quirinale - deposito votivo,Cultual,OP,,603,Closed shape,Class 4,Latium
QUR_DEP_VOT_0004,Quirinale - deposito votivo,Cultual,OP,,603,Closed shape,Class 4,Latium
QUR_DEP_VOT_0005,Quirinale - deposito votivo,Cultual,OP,,603,Closed shape,Class 4,Latium
QUR_DEP_VOT_0006,Quirinale - deposito votivo,Cultual,OP,,603,Open shape,Class 2,Latium
RCC_PRTLNG_0001,Ariccia - Via Pratolungo,Funerary,OP,Grave good,151,Closed shape,Class 3,Latium
RCC_PRTLNG_0002,Ariccia - Via Pratolungo,Funerary,OP,Grave good,151,Open shape,Class 2,Latium
RGNTR_0001,Ragnatoro,Settlement,FBA,,71,Closed shape,Class 3,Etruria
RM_RC_AGST_0001,Roma - Arco di Augusto,Funerary,FBA,Urn,171,Closed shape,Class 3,Latium
RM_RC_AGST_0002,Roma - Arco di Augusto,Funerary,FBA,Cover,171,Open shape,Class 1,Latium
RM_RC_AGST_0003,Roma - Arco di Augusto,Funerary,FBA,Grave good,171,Closed shape,Class 2,Latium
RM_RC_AGST_0004,Roma - Arco di Augusto,Funerary,FBA,Grave good,171,Closed shape,Class 2,Latium
RNCC_BNCH_BNDNLL_0002,Via Ranuccio Bianchi Bandinelli,Funerary,FBA,Urn,143,Closed shape,Class 3,Latium
ROM_GEN_0001,Roma (generico),Funerary,EIA1,Grave good,609,Open shape,Class 2,Latium
ROM_GEN_0002,Roma (generico),Funerary,EIA1,Grave good,609,Open shape,Class 2,Latium
ROM_GEN_0003,Roma (generico),Funerary,EIA1,Grave good,609,Closed shape,Class 3,Latium
ROM_GEN_0004,Roma (generico),Funerary,EIA1,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0005,Roma (generico),Funerary,EIA1,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0006,Roma (generico),Funerary,EIA1,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0007,Roma (generico),Funerary,EIA1,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0008,Roma (generico),Funerary,EIA1,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0009,Roma (generico),Funerary,EIA1,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0010,Roma (generico),Funerary,EIA1,Grave good,609,Open shape,Class 2,Latium
ROM_GEN_0011,Roma (generico),Funerary,EIA2,Grave good,609,Open shape,Class 2,Latium
ROM_GEN_0012,Roma (generico),Funerary,EIA2,Grave good,609,Open shape,Class 2,Latium
ROM_GEN_0013,Roma (generico),Funerary,EIA2,Grave good,609,Open shape,Class 2,Latium
ROM_GEN_0014,Roma (generico),Funerary,EIA2,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0015,Roma (generico),Funerary,OP,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0016,Roma (generico),Funerary,OP,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0017,Roma (generico),Funerary,OP,Grave good,609,Open shape,Class 2,Latium
ROM_GEN_0018,Roma (generico),Funerary,OP,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0019,Roma (generico),Funerary,OP,Grave good,609,Open shape,Class 2,Latium
ROM_GEN_0020,Roma (generico),Funerary,OP,Grave good,609,Closed shape,Class 4,Latium
ROM_GEN_0021,Roma (generico),Funerary,OP,Grave good,609,Open shape,Class 1,Latium
ROM_GEN_0022,Roma (generico),Funerary,OP,Grave good,609,Open shape,Class 1,Latium
ROM_GEN_0023,Roma (generico),Funerary,OP,Grave good,609,Open shape,Class 1,Latium
RSRV_TRGL_0001,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0002,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0003,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0004,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0005,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0006,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 1,Latium
RSRV_TRGL_0007,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0008,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 3,Latium
RSRV_TRGL_0009,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0010,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 3,Latium
RSRV_TRGL_0011,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0012,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0013,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 1,Latium
RSRV_TRGL_0014,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 3,Latium
RSRV_TRGL_0015,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0016,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0017,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0018,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 1,Latium
RSRV_TRGL_0019,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0020,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 1,Latium
RSRV_TRGL_0021,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 3,Latium
RSRV_TRGL_0022,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0023,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0024,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0025,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0026,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0027,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0028,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0029,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 3,Latium
RSRV_TRGL_0030,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0031,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0032,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 3,Latium
RSRV_TRGL_0033,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 1,Latium
RSRV_TRGL_0034,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0035,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0036,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0037,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0038,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0039,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0040,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0041,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0042,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0043,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0044,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0045,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 3,Latium
RSRV_TRGL_0046,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 3,Latium
RSRV_TRGL_0047,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0048,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 3,Latium
RSRV_TRGL_0049,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 1,Latium
RSRV_TRGL_0050,Riserva del Truglio,Funerary,OP,Grave good,307,Open shape,Class 2,Latium
RSRV_TRGL_0051,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0052,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
RSRV_TRGL_0053,Riserva del Truglio,Funerary,OP,Grave good,307,Closed shape,Class 4,Latium
